dataset,algorithm,platformId,runId,MemTotal,MemFree,node,time,phase
DGS,DT-maxDepth-5-maxBins-32,6,0,65451488,49602564,2,04/20/21 10 2021 17:10:14. 505,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451544,3833860,3,04/20/21 10 2021 17:10:12. 012,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451544,3559940,3,04/20/21 10 2021 17:10:13. 028,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451544,3408868,3,04/20/21 10 2021 17:10:14. 055,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451520,49889916,3,04/20/21 10 2021 17:10:11. 714,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451520,49888508,3,04/20/21 10 2021 17:10:12. 729,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451520,49844052,3,04/20/21 10 2021 17:10:13. 746,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451520,49838444,3,04/20/21 10 2021 17:10:14. 764,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451488,49715212,3,04/20/21 10 2021 17:10:11. 446,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451488,49706360,3,04/20/21 10 2021 17:10:12. 465,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451488,49673904,3,04/20/21 10 2021 17:10:13. 488,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451488,49602564,3,04/20/21 10 2021 17:10:14. 505,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451444,48048004,3,04/20/21 10 2021 17:10:11. 161,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451444,47868032,3,04/20/21 10 2021 17:10:12. 196,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451444,47394980,3,04/20/21 10 2021 17:10:13. 210,train
DGS,DT-maxDepth-5-maxBins-32,6,0,65451444,47393000,3,04/20/21 10 2021 17:10:14. 246,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3824280,0,04/20/21 10 2021 17:10:36. 458,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3568112,0,04/20/21 10 2021 17:10:37. 480,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3305188,0,04/20/21 10 2021 17:10:38. 499,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3295080,0,04/20/21 10 2021 17:10:39. 514,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3824280,1,04/20/21 10 2021 17:10:36. 458,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3568112,1,04/20/21 10 2021 17:10:37. 480,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3305188,1,04/20/21 10 2021 17:10:38. 499,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3295080,1,04/20/21 10 2021 17:10:39. 514,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,50052428,1,04/20/21 10 2021 17:10:36. 199,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49905340,1,04/20/21 10 2021 17:10:37. 219,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49896320,1,04/20/21 10 2021 17:10:38. 233,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49838732,1,04/20/21 10 2021 17:10:39. 260,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3824280,2,04/20/21 10 2021 17:10:36. 458,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3568112,2,04/20/21 10 2021 17:10:37. 480,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3305188,2,04/20/21 10 2021 17:10:38. 499,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3295080,2,04/20/21 10 2021 17:10:39. 514,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,50052428,2,04/20/21 10 2021 17:10:36. 199,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49905340,2,04/20/21 10 2021 17:10:37. 219,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49896320,2,04/20/21 10 2021 17:10:38. 233,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49838732,2,04/20/21 10 2021 17:10:39. 260,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451488,49882156,2,04/20/21 10 2021 17:10:36. 969,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451488,49763836,2,04/20/21 10 2021 17:10:37. 992,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451488,49386188,2,04/20/21 10 2021 17:10:39. 005,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3824280,3,04/20/21 10 2021 17:10:36. 458,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3568112,3,04/20/21 10 2021 17:10:37. 480,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3305188,3,04/20/21 10 2021 17:10:38. 499,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451544,3295080,3,04/20/21 10 2021 17:10:39. 514,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,50052428,3,04/20/21 10 2021 17:10:36. 199,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49905340,3,04/20/21 10 2021 17:10:37. 219,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49896320,3,04/20/21 10 2021 17:10:38. 233,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451520,49838732,3,04/20/21 10 2021 17:10:39. 260,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451488,49882156,3,04/20/21 10 2021 17:10:36. 969,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451488,49763836,3,04/20/21 10 2021 17:10:37. 992,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451488,49386188,3,04/20/21 10 2021 17:10:39. 005,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451444,47927604,3,04/20/21 10 2021 17:10:36. 969,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451444,47558424,3,04/20/21 10 2021 17:10:37. 986,train
DGS,DT-maxDepth-5-maxBins-32,6,1,65451444,47554252,3,04/20/21 10 2021 17:10:38. 999,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,3772168,0,04/20/21 11 2021 17:11:02. 966,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,2879944,0,04/20/21 11 2021 17:11:04. 004,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,2776368,0,04/20/21 11 2021 17:11:05. 019,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,3772168,1,04/20/21 11 2021 17:11:02. 966,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,2879944,1,04/20/21 11 2021 17:11:04. 004,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,2776368,1,04/20/21 11 2021 17:11:05. 019,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49539524,1,04/20/21 11 2021 17:11:02. 769,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49489880,1,04/20/21 11 2021 17:11:03. 789,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49418996,1,04/20/21 11 2021 17:11:04. 816,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49331480,1,04/20/21 11 2021 17:11:05. 836,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,3772168,2,04/20/21 11 2021 17:11:02. 966,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,2879944,2,04/20/21 11 2021 17:11:04. 004,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,2776368,2,04/20/21 11 2021 17:11:05. 019,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49539524,2,04/20/21 11 2021 17:11:02. 769,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49489880,2,04/20/21 11 2021 17:11:03. 789,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49418996,2,04/20/21 11 2021 17:11:04. 816,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49331480,2,04/20/21 11 2021 17:11:05. 836,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451488,49840308,2,04/20/21 11 2021 17:11:02. 502,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451488,49637360,2,04/20/21 11 2021 17:11:03. 526,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451488,49469204,2,04/20/21 11 2021 17:11:04. 546,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451488,49287572,2,04/20/21 11 2021 17:11:05. 561,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,3772168,3,04/20/21 11 2021 17:11:02. 966,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,2879944,3,04/20/21 11 2021 17:11:04. 004,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451544,2776368,3,04/20/21 11 2021 17:11:05. 019,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49539524,3,04/20/21 11 2021 17:11:02. 769,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49489880,3,04/20/21 11 2021 17:11:03. 789,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49418996,3,04/20/21 11 2021 17:11:04. 816,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451520,49331480,3,04/20/21 11 2021 17:11:05. 836,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451488,49840308,3,04/20/21 11 2021 17:11:02. 502,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451488,49637360,3,04/20/21 11 2021 17:11:03. 526,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451488,49469204,3,04/20/21 11 2021 17:11:04. 546,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451488,49287572,3,04/20/21 11 2021 17:11:05. 561,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451444,47975832,3,04/20/21 11 2021 17:11:02. 659,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451444,47708080,3,04/20/21 11 2021 17:11:03. 674,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451444,47605176,3,04/20/21 11 2021 17:11:04. 694,train
DGS,DT-maxDepth-5-maxBins-32,6,2,65451444,47600792,3,04/20/21 11 2021 17:11:05. 711,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2759672,0,04/20/21 11 2021 17:11:29. 581,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2472296,0,04/20/21 11 2021 17:11:30. 598,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2263680,0,04/20/21 11 2021 17:11:31. 618,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,1931272,0,04/20/21 11 2021 17:11:32. 645,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2759672,1,04/20/21 11 2021 17:11:29. 581,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2472296,1,04/20/21 11 2021 17:11:30. 598,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2263680,1,04/20/21 11 2021 17:11:31. 618,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,1931272,1,04/20/21 11 2021 17:11:32. 645,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49823736,1,04/20/21 11 2021 17:11:29. 336,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49801268,1,04/20/21 11 2021 17:11:30. 355,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49734348,1,04/20/21 11 2021 17:11:31. 377,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49733160,1,04/20/21 11 2021 17:11:32. 392,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2759672,2,04/20/21 11 2021 17:11:29. 581,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2472296,2,04/20/21 11 2021 17:11:30. 598,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2263680,2,04/20/21 11 2021 17:11:31. 618,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,1931272,2,04/20/21 11 2021 17:11:32. 645,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49823736,2,04/20/21 11 2021 17:11:29. 336,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49801268,2,04/20/21 11 2021 17:11:30. 355,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49734348,2,04/20/21 11 2021 17:11:31. 377,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49733160,2,04/20/21 11 2021 17:11:32. 392,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451488,49992020,2,04/20/21 11 2021 17:11:29. 071,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451488,49848996,2,04/20/21 11 2021 17:11:30. 096,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451488,49842380,2,04/20/21 11 2021 17:11:31. 111,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451488,49830372,2,04/20/21 11 2021 17:11:32. 133,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2759672,3,04/20/21 11 2021 17:11:29. 581,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2472296,3,04/20/21 11 2021 17:11:30. 598,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,2263680,3,04/20/21 11 2021 17:11:31. 618,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451544,1931272,3,04/20/21 11 2021 17:11:32. 645,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49823736,3,04/20/21 11 2021 17:11:29. 336,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49801268,3,04/20/21 11 2021 17:11:30. 355,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49734348,3,04/20/21 11 2021 17:11:31. 377,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451520,49733160,3,04/20/21 11 2021 17:11:32. 392,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451488,49992020,3,04/20/21 11 2021 17:11:29. 071,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451488,49848996,3,04/20/21 11 2021 17:11:30. 096,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451488,49842380,3,04/20/21 11 2021 17:11:31. 111,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451488,49830372,3,04/20/21 11 2021 17:11:32. 133,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451444,46988304,3,04/20/21 11 2021 17:11:29. 573,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451444,46975776,3,04/20/21 11 2021 17:11:30. 607,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451444,46538692,3,04/20/21 11 2021 17:11:31. 748,train
DGS,DT-maxDepth-5-maxBins-32,7,0,65451444,45800536,3,04/20/21 11 2021 17:11:32. 877,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2742284,0,04/20/21 11 2021 17:11:58. 390,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2421344,0,04/20/21 11 2021 17:11:59. 412,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2164644,0,04/20/21 12 2021 17:12:00. 439,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,1912792,0,04/20/21 12 2021 17:12:01. 453,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2742284,1,04/20/21 11 2021 17:11:58. 390,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2421344,1,04/20/21 11 2021 17:11:59. 412,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2164644,1,04/20/21 12 2021 17:12:00. 439,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,1912792,1,04/20/21 12 2021 17:12:01. 453,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49701632,1,04/20/21 11 2021 17:11:58. 933,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49696544,1,04/20/21 11 2021 17:11:59. 953,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49642752,1,04/20/21 12 2021 17:12:00. 973,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2742284,2,04/20/21 11 2021 17:11:58. 390,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2421344,2,04/20/21 11 2021 17:11:59. 412,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2164644,2,04/20/21 12 2021 17:12:00. 439,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,1912792,2,04/20/21 12 2021 17:12:01. 453,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49701632,2,04/20/21 11 2021 17:11:58. 933,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49696544,2,04/20/21 11 2021 17:11:59. 953,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49642752,2,04/20/21 12 2021 17:12:00. 973,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451488,49866132,2,04/20/21 11 2021 17:11:58. 748,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451488,49848440,2,04/20/21 11 2021 17:11:59. 768,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451488,49741984,2,04/20/21 12 2021 17:12:00. 784,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451488,49739548,2,04/20/21 12 2021 17:12:01. 802,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2742284,3,04/20/21 11 2021 17:11:58. 390,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2421344,3,04/20/21 11 2021 17:11:59. 412,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,2164644,3,04/20/21 12 2021 17:12:00. 439,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451544,1912792,3,04/20/21 12 2021 17:12:01. 453,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49701632,3,04/20/21 11 2021 17:11:58. 933,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49696544,3,04/20/21 11 2021 17:11:59. 953,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451520,49642752,3,04/20/21 12 2021 17:12:00. 973,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451488,49866132,3,04/20/21 11 2021 17:11:58. 748,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451488,49848440,3,04/20/21 11 2021 17:11:59. 768,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451488,49741984,3,04/20/21 12 2021 17:12:00. 784,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451488,49739548,3,04/20/21 12 2021 17:12:01. 802,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451444,46878492,3,04/20/21 11 2021 17:11:58. 854,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451444,46751960,3,04/20/21 11 2021 17:11:59. 872,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451444,46744592,3,04/20/21 12 2021 17:12:00. 909,train
DGS,DT-maxDepth-5-maxBins-32,7,1,65451444,46660216,3,04/20/21 12 2021 17:12:01. 945,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2741212,0,04/20/21 12 2021 17:12:27. 272,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2724684,0,04/20/21 12 2021 17:12:28. 299,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2267700,0,04/20/21 12 2021 17:12:29. 319,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,1680304,0,04/20/21 12 2021 17:12:30. 350,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,1673808,0,04/20/21 12 2021 17:12:31. 385,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2741212,1,04/20/21 12 2021 17:12:27. 272,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2724684,1,04/20/21 12 2021 17:12:28. 299,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2267700,1,04/20/21 12 2021 17:12:29. 319,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,1680304,1,04/20/21 12 2021 17:12:30. 350,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,1673808,1,04/20/21 12 2021 17:12:31. 385,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49929072,1,04/20/21 12 2021 17:12:27. 527,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49790876,1,04/20/21 12 2021 17:12:28. 547,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49788772,1,04/20/21 12 2021 17:12:29. 572,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49787540,1,04/20/21 12 2021 17:12:30. 597,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49787348,1,04/20/21 12 2021 17:12:31. 612,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2741212,2,04/20/21 12 2021 17:12:27. 272,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2724684,2,04/20/21 12 2021 17:12:28. 299,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2267700,2,04/20/21 12 2021 17:12:29. 319,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,1680304,2,04/20/21 12 2021 17:12:30. 350,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,1673808,2,04/20/21 12 2021 17:12:31. 385,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49929072,2,04/20/21 12 2021 17:12:27. 527,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49790876,2,04/20/21 12 2021 17:12:28. 547,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49788772,2,04/20/21 12 2021 17:12:29. 572,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49787540,2,04/20/21 12 2021 17:12:30. 597,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49787348,2,04/20/21 12 2021 17:12:31. 612,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49787764,2,04/20/21 12 2021 17:12:27. 397,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49787188,2,04/20/21 12 2021 17:12:28. 423,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49775956,2,04/20/21 12 2021 17:12:29. 444,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49702136,2,04/20/21 12 2021 17:12:30. 467,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49700676,2,04/20/21 12 2021 17:12:31. 481,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2741212,3,04/20/21 12 2021 17:12:27. 272,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2724684,3,04/20/21 12 2021 17:12:28. 299,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,2267700,3,04/20/21 12 2021 17:12:29. 319,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,1680304,3,04/20/21 12 2021 17:12:30. 350,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451544,1673808,3,04/20/21 12 2021 17:12:31. 385,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49929072,3,04/20/21 12 2021 17:12:27. 527,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49790876,3,04/20/21 12 2021 17:12:28. 547,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49788772,3,04/20/21 12 2021 17:12:29. 572,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49787540,3,04/20/21 12 2021 17:12:30. 597,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451520,49787348,3,04/20/21 12 2021 17:12:31. 612,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49787764,3,04/20/21 12 2021 17:12:27. 397,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49787188,3,04/20/21 12 2021 17:12:28. 423,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49775956,3,04/20/21 12 2021 17:12:29. 444,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49702136,3,04/20/21 12 2021 17:12:30. 467,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451488,49700676,3,04/20/21 12 2021 17:12:31. 481,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451444,46941160,3,04/20/21 12 2021 17:12:27. 768,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451444,46802644,3,04/20/21 12 2021 17:12:28. 785,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451444,46505648,3,04/20/21 12 2021 17:12:29. 802,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451444,46144468,3,04/20/21 12 2021 17:12:30. 866,train
DGS,DT-maxDepth-5-maxBins-32,7,2,65451444,46132992,3,04/20/21 12 2021 17:12:31. 879,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2917536,0,04/20/21 12 2021 17:12:56. 046,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2913196,0,04/20/21 12 2021 17:12:57. 077,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2909888,0,04/20/21 12 2021 17:12:58. 105,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2802120,0,04/20/21 12 2021 17:12:59. 142,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2765792,0,04/20/21 13 2021 17:13:00. 157,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2917536,1,04/20/21 12 2021 17:12:56. 046,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2913196,1,04/20/21 12 2021 17:12:57. 077,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2909888,1,04/20/21 12 2021 17:12:58. 105,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2802120,1,04/20/21 12 2021 17:12:59. 142,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2765792,1,04/20/21 13 2021 17:13:00. 157,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,49234056,1,04/20/21 12 2021 17:12:56. 119,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,49086424,1,04/20/21 12 2021 17:12:57. 143,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,48909544,1,04/20/21 12 2021 17:12:58. 168,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,48781240,1,04/20/21 12 2021 17:12:59. 183,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,48781528,1,04/20/21 13 2021 17:13:00. 204,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2917536,2,04/20/21 12 2021 17:12:56. 046,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2913196,2,04/20/21 12 2021 17:12:57. 077,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2909888,2,04/20/21 12 2021 17:12:58. 105,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2802120,2,04/20/21 12 2021 17:12:59. 142,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451544,2765792,2,04/20/21 13 2021 17:13:00. 157,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,49234056,2,04/20/21 12 2021 17:12:56. 119,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,49086424,2,04/20/21 12 2021 17:12:57. 143,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,48909544,2,04/20/21 12 2021 17:12:58. 168,train
DGS,DT-maxDepth-5-maxBins-32,8,0,65451520,48781240,2,04/20/21 12 2021 17:12:59. 183,train
