dataset,algorithm,platformId,runId,NetIn,NetOut,node,time,phase
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461590,61092581571,1,04/20/21 03 2021 17:03:53. 123,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461779,61092582367,1,04/20/21 03 2021 17:03:54. 149,train
DGS,DT-maxDepth-5-maxBins-32,1,1,198749208646384,355601355149732,2,04/20/21 03 2021 17:03:51. 858,train
DGS,DT-maxDepth-5-maxBins-32,1,1,198749221938388,355601379080469,2,04/20/21 03 2021 17:03:52. 873,train
DGS,DT-maxDepth-5-maxBins-32,1,1,198749237826268,355601403409618,2,04/20/21 03 2021 17:03:53. 885,train
DGS,DT-maxDepth-5-maxBins-32,1,1,198749251462648,355601423940380,2,04/20/21 03 2021 17:03:54. 898,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461348,61092579706,2,04/20/21 03 2021 17:03:51. 073,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461495,61092581281,2,04/20/21 03 2021 17:03:52. 098,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461590,61092581571,2,04/20/21 03 2021 17:03:53. 123,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461779,61092582367,2,04/20/21 03 2021 17:03:54. 149,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1915187387538,61735652426,2,04/20/21 03 2021 17:03:51. 466,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1915187387633,61735652717,2,04/20/21 03 2021 17:03:52. 492,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1915187387728,61735653008,2,04/20/21 03 2021 17:03:53. 519,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1915187387917,61735653806,2,04/20/21 03 2021 17:03:54. 545,train
DGS,DT-maxDepth-5-maxBins-32,1,1,198749208646384,355601355149732,3,04/20/21 03 2021 17:03:51. 858,train
DGS,DT-maxDepth-5-maxBins-32,1,1,198749221938388,355601379080469,3,04/20/21 03 2021 17:03:52. 873,train
DGS,DT-maxDepth-5-maxBins-32,1,1,198749237826268,355601403409618,3,04/20/21 03 2021 17:03:53. 885,train
DGS,DT-maxDepth-5-maxBins-32,1,1,198749251462648,355601423940380,3,04/20/21 03 2021 17:03:54. 898,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461348,61092579706,3,04/20/21 03 2021 17:03:51. 073,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461495,61092581281,3,04/20/21 03 2021 17:03:52. 098,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461590,61092581571,3,04/20/21 03 2021 17:03:53. 123,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1924440461779,61092582367,3,04/20/21 03 2021 17:03:54. 149,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1915187387538,61735652426,3,04/20/21 03 2021 17:03:51. 466,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1915187387633,61735652717,3,04/20/21 03 2021 17:03:52. 492,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1915187387728,61735653008,3,04/20/21 03 2021 17:03:53. 519,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1915187387917,61735653806,3,04/20/21 03 2021 17:03:54. 545,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1942555031282,59144517344,3,04/20/21 03 2021 17:03:51. 201,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1942571809291,59144580935,3,04/20/21 03 2021 17:03:52. 217,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1942581171709,59144604081,3,04/20/21 03 2021 17:03:53. 255,train
DGS,DT-maxDepth-5-maxBins-32,1,1,1942585749547,59147316279,3,04/20/21 03 2021 17:03:54. 270,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749477307491,355601811664533,0,04/20/21 04 2021 17:04:18. 327,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749484137439,355601840697494,0,04/20/21 04 2021 17:04:19. 351,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749495395313,355601863037070,0,04/20/21 04 2021 17:04:20. 366,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749502488467,355601882959511,0,04/20/21 04 2021 17:04:21. 403,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749477307491,355601811664533,1,04/20/21 04 2021 17:04:18. 327,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749484137439,355601840697494,1,04/20/21 04 2021 17:04:19. 351,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749495395313,355601863037070,1,04/20/21 04 2021 17:04:20. 366,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749502488467,355601882959511,1,04/20/21 04 2021 17:04:21. 403,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465434,61092594764,1,04/20/21 04 2021 17:04:18. 753,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465529,61092595054,1,04/20/21 04 2021 17:04:19. 778,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465813,61092596140,1,04/20/21 04 2021 17:04:20. 803,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465960,61092597715,1,04/20/21 04 2021 17:04:21. 828,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749477307491,355601811664533,2,04/20/21 04 2021 17:04:18. 327,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749484137439,355601840697494,2,04/20/21 04 2021 17:04:19. 351,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749495395313,355601863037070,2,04/20/21 04 2021 17:04:20. 366,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749502488467,355601882959511,2,04/20/21 04 2021 17:04:21. 403,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465434,61092594764,2,04/20/21 04 2021 17:04:18. 753,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465529,61092595054,2,04/20/21 04 2021 17:04:19. 778,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465813,61092596140,2,04/20/21 04 2021 17:04:20. 803,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465960,61092597715,2,04/20/21 04 2021 17:04:21. 828,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1915187391383,61735665437,2,04/20/21 04 2021 17:04:18. 155,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1915187391572,61735666235,2,04/20/21 04 2021 17:04:19. 182,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1915187391762,61735666817,2,04/20/21 04 2021 17:04:20. 208,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1915187391857,61735667108,2,04/20/21 04 2021 17:04:21. 235,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749477307491,355601811664533,3,04/20/21 04 2021 17:04:18. 327,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749484137439,355601840697494,3,04/20/21 04 2021 17:04:19. 351,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749495395313,355601863037070,3,04/20/21 04 2021 17:04:20. 366,train
DGS,DT-maxDepth-5-maxBins-32,1,2,198749502488467,355601882959511,3,04/20/21 04 2021 17:04:21. 403,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465434,61092594764,3,04/20/21 04 2021 17:04:18. 753,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465529,61092595054,3,04/20/21 04 2021 17:04:19. 778,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465813,61092596140,3,04/20/21 04 2021 17:04:20. 803,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1924440465960,61092597715,3,04/20/21 04 2021 17:04:21. 828,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1915187391383,61735665437,3,04/20/21 04 2021 17:04:18. 155,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1915187391572,61735666235,3,04/20/21 04 2021 17:04:19. 182,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1915187391762,61735666817,3,04/20/21 04 2021 17:04:20. 208,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1915187391857,61735667108,3,04/20/21 04 2021 17:04:21. 235,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1942766862790,59148397649,3,04/20/21 04 2021 17:04:18. 967,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1942792012189,59148459161,3,04/20/21 04 2021 17:04:19. 992,train
DGS,DT-maxDepth-5-maxBins-32,1,2,1942798392897,59152906401,3,04/20/21 04 2021 17:04:21. 004,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749699904737,355602311574185,0,04/20/21 04 2021 17:04:44. 816,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749711589271,355602345381883,0,04/20/21 04 2021 17:04:45. 830,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749720116285,355602360995038,0,04/20/21 04 2021 17:04:46. 846,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749728498506,355602385397141,0,04/20/21 04 2021 17:04:47. 859,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749729748975,355602387954927,0,04/20/21 04 2021 17:04:48. 929,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749699904737,355602311574185,1,04/20/21 04 2021 17:04:44. 816,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749711589271,355602345381883,1,04/20/21 04 2021 17:04:45. 830,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749720116285,355602360995038,1,04/20/21 04 2021 17:04:46. 846,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749728498506,355602385397141,1,04/20/21 04 2021 17:04:47. 859,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749729748975,355602387954927,1,04/20/21 04 2021 17:04:48. 929,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924470919302,61092833413,1,04/20/21 04 2021 17:04:44. 323,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924475576676,61092846045,1,04/20/21 04 2021 17:04:45. 342,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924486254339,61094948525,1,04/20/21 04 2021 17:04:46. 363,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924491302630,61096018399,1,04/20/21 04 2021 17:04:47. 378,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924494476963,61096349887,1,04/20/21 04 2021 17:04:48. 405,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749699904737,355602311574185,2,04/20/21 04 2021 17:04:44. 816,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749711589271,355602345381883,2,04/20/21 04 2021 17:04:45. 830,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749720116285,355602360995038,2,04/20/21 04 2021 17:04:46. 846,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749728498506,355602385397141,2,04/20/21 04 2021 17:04:47. 859,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749729748975,355602387954927,2,04/20/21 04 2021 17:04:48. 929,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924470919302,61092833413,2,04/20/21 04 2021 17:04:44. 323,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924475576676,61092846045,2,04/20/21 04 2021 17:04:45. 342,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924486254339,61094948525,2,04/20/21 04 2021 17:04:46. 363,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924491302630,61096018399,2,04/20/21 04 2021 17:04:47. 378,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924494476963,61096349887,2,04/20/21 04 2021 17:04:48. 405,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915227868410,61735979304,2,04/20/21 04 2021 17:04:44. 773,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915238152948,61736013833,2,04/20/21 04 2021 17:04:45. 788,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915238641852,61736973945,2,04/20/21 04 2021 17:04:46. 815,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915240263423,61737039981,2,04/20/21 04 2021 17:04:47. 830,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915240866917,61737410389,2,04/20/21 04 2021 17:04:48. 849,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749699904737,355602311574185,3,04/20/21 04 2021 17:04:44. 816,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749711589271,355602345381883,3,04/20/21 04 2021 17:04:45. 830,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749720116285,355602360995038,3,04/20/21 04 2021 17:04:46. 846,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749728498506,355602385397141,3,04/20/21 04 2021 17:04:47. 859,train
DGS,DT-maxDepth-5-maxBins-32,2,0,198749729748975,355602387954927,3,04/20/21 04 2021 17:04:48. 929,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924470919302,61092833413,3,04/20/21 04 2021 17:04:44. 323,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924475576676,61092846045,3,04/20/21 04 2021 17:04:45. 342,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924486254339,61094948525,3,04/20/21 04 2021 17:04:46. 363,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924491302630,61096018399,3,04/20/21 04 2021 17:04:47. 378,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1924494476963,61096349887,3,04/20/21 04 2021 17:04:48. 405,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915227868410,61735979304,3,04/20/21 04 2021 17:04:44. 773,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915238152948,61736013833,3,04/20/21 04 2021 17:04:45. 788,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915238641852,61736973945,3,04/20/21 04 2021 17:04:46. 815,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915240263423,61737039981,3,04/20/21 04 2021 17:04:47. 830,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1915240866917,61737410389,3,04/20/21 04 2021 17:04:48. 849,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1942970670831,59154150259,3,04/20/21 04 2021 17:04:44. 657,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1942972028567,59154169225,3,04/20/21 04 2021 17:04:45. 674,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1942981696194,59156216595,3,04/20/21 04 2021 17:04:46. 688,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1942989234645,59157329782,3,04/20/21 04 2021 17:04:47. 717,train
DGS,DT-maxDepth-5-maxBins-32,2,0,1942990451994,59157872216,3,04/20/21 04 2021 17:04:48. 747,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749858113553,355602835211809,0,04/20/21 05 2021 17:05:10. 315,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749866247536,355602876900424,0,04/20/21 05 2021 17:05:11. 337,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749868778077,355602882436274,0,04/20/21 05 2021 17:05:12. 351,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749858113553,355602835211809,1,04/20/21 05 2021 17:05:10. 315,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749866247536,355602876900424,1,04/20/21 05 2021 17:05:11. 337,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749868778077,355602882436274,1,04/20/21 05 2021 17:05:12. 351,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924599655919,61097291239,1,04/20/21 05 2021 17:05:10. 863,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924608393235,61099430808,1,04/20/21 05 2021 17:05:11. 878,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924615932293,61100591250,1,04/20/21 05 2021 17:05:12. 905,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749858113553,355602835211809,2,04/20/21 05 2021 17:05:10. 315,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749866247536,355602876900424,2,04/20/21 05 2021 17:05:11. 337,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749868778077,355602882436274,2,04/20/21 05 2021 17:05:12. 351,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924599655919,61097291239,2,04/20/21 05 2021 17:05:10. 863,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924608393235,61099430808,2,04/20/21 05 2021 17:05:11. 878,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924615932293,61100591250,2,04/20/21 05 2021 17:05:12. 905,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1915357692569,61738168489,2,04/20/21 05 2021 17:05:10. 297,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1915366307910,61738203336,2,04/20/21 05 2021 17:05:11. 310,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1915366328357,61739158529,2,04/20/21 05 2021 17:05:12. 336,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749858113553,355602835211809,3,04/20/21 05 2021 17:05:10. 315,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749866247536,355602876900424,3,04/20/21 05 2021 17:05:11. 337,train
DGS,DT-maxDepth-5-maxBins-32,2,1,198749868778077,355602882436274,3,04/20/21 05 2021 17:05:12. 351,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924599655919,61097291239,3,04/20/21 05 2021 17:05:10. 863,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924608393235,61099430808,3,04/20/21 05 2021 17:05:11. 878,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1924615932293,61100591250,3,04/20/21 05 2021 17:05:12. 905,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1915357692569,61738168489,3,04/20/21 05 2021 17:05:10. 297,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1915366307910,61738203336,3,04/20/21 05 2021 17:05:11. 310,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1915366328357,61739158529,3,04/20/21 05 2021 17:05:12. 336,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1943098580429,59158499433,3,04/20/21 05 2021 17:05:10. 366,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1943111545391,59158552836,3,04/20/21 05 2021 17:05:11. 380,train
DGS,DT-maxDepth-5-maxBins-32,2,1,1943117796278,59160681995,3,04/20/21 05 2021 17:05:12. 395,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198749991024584,355603357246173,0,04/20/21 05 2021 17:05:35. 864,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198749999139217,355603397637933,0,04/20/21 05 2021 17:05:36. 890,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198750001643131,355603400922235,0,04/20/21 05 2021 17:05:37. 908,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198750003614288,355603424811975,0,04/20/21 05 2021 17:05:38. 948,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198749991024584,355603357246173,1,04/20/21 05 2021 17:05:35. 864,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198749999139217,355603397637933,1,04/20/21 05 2021 17:05:36. 890,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198750001643131,355603400922235,1,04/20/21 05 2021 17:05:37. 908,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198750003614288,355603424811975,1,04/20/21 05 2021 17:05:38. 948,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924733047802,61101778375,1,04/20/21 05 2021 17:05:35. 324,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924747145502,61101838832,1,04/20/21 05 2021 17:05:36. 344,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924756861047,61103975934,1,04/20/21 05 2021 17:05:37. 357,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924766642639,61104077890,1,04/20/21 05 2021 17:05:38. 375,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198749991024584,355603357246173,2,04/20/21 05 2021 17:05:35. 864,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198749999139217,355603397637933,2,04/20/21 05 2021 17:05:36. 890,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198750001643131,355603400922235,2,04/20/21 05 2021 17:05:37. 908,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198750003614288,355603424811975,2,04/20/21 05 2021 17:05:38. 948,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924733047802,61101778375,2,04/20/21 05 2021 17:05:35. 324,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924747145502,61101838832,2,04/20/21 05 2021 17:05:36. 344,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924756861047,61103975934,2,04/20/21 05 2021 17:05:37. 357,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924766642639,61104077890,2,04/20/21 05 2021 17:05:38. 375,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1915454637460,61740274425,2,04/20/21 05 2021 17:05:35. 823,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1915468306853,61740306412,2,04/20/21 05 2021 17:05:36. 836,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1915471100612,61743370233,2,04/20/21 05 2021 17:05:37. 857,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1915478366975,61743505681,2,04/20/21 05 2021 17:05:38. 875,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198749991024584,355603357246173,3,04/20/21 05 2021 17:05:35. 864,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198749999139217,355603397637933,3,04/20/21 05 2021 17:05:36. 890,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198750001643131,355603400922235,3,04/20/21 05 2021 17:05:37. 908,train
DGS,DT-maxDepth-5-maxBins-32,2,2,198750003614288,355603424811975,3,04/20/21 05 2021 17:05:38. 948,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924733047802,61101778375,3,04/20/21 05 2021 17:05:35. 324,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924747145502,61101838832,3,04/20/21 05 2021 17:05:36. 344,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924756861047,61103975934,3,04/20/21 05 2021 17:05:37. 357,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1924766642639,61104077890,3,04/20/21 05 2021 17:05:38. 375,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1915454637460,61740274425,3,04/20/21 05 2021 17:05:35. 823,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1915468306853,61740306412,3,04/20/21 05 2021 17:05:36. 836,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1915471100612,61743370233,3,04/20/21 05 2021 17:05:37. 857,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1915478366975,61743505681,3,04/20/21 05 2021 17:05:38. 875,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1943252966714,59161974812,3,04/20/21 05 2021 17:05:35. 018,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1943256528766,59162011409,3,04/20/21 05 2021 17:05:36. 042,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1943260545612,59162032064,3,04/20/21 05 2021 17:05:37. 090,train
DGS,DT-maxDepth-5-maxBins-32,2,2,1943261705468,59162996005,3,04/20/21 05 2021 17:05:38. 119,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750132166221,355603909647311,0,04/20/21 06 2021 17:06:03. 608,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750143507355,355603944931214,0,04/20/21 06 2021 17:06:04. 626,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750151467431,355603962544663,0,04/20/21 06 2021 17:06:05. 665,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750152522367,355603985909255,0,04/20/21 06 2021 17:06:06. 695,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750132166221,355603909647311,1,04/20/21 06 2021 17:06:03. 608,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750143507355,355603944931214,1,04/20/21 06 2021 17:06:04. 626,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750151467431,355603962544663,1,04/20/21 06 2021 17:06:05. 665,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750152522367,355603985909255,1,04/20/21 06 2021 17:06:06. 695,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924894065293,61105460858,1,04/20/21 06 2021 17:06:03. 909,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924904762768,61105508471,1,04/20/21 06 2021 17:06:04. 928,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924906902153,61108003643,1,04/20/21 06 2021 17:06:05. 949,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924912206932,61108097211,1,04/20/21 06 2021 17:06:06. 971,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750132166221,355603909647311,2,04/20/21 06 2021 17:06:03. 608,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750143507355,355603944931214,2,04/20/21 06 2021 17:06:04. 626,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750151467431,355603962544663,2,04/20/21 06 2021 17:06:05. 665,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750152522367,355603985909255,2,04/20/21 06 2021 17:06:06. 695,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924894065293,61105460858,2,04/20/21 06 2021 17:06:03. 909,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924904762768,61105508471,2,04/20/21 06 2021 17:06:04. 928,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924906902153,61108003643,2,04/20/21 06 2021 17:06:05. 949,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924912206932,61108097211,2,04/20/21 06 2021 17:06:06. 971,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1915570975264,61744526957,2,04/20/21 06 2021 17:06:03. 427,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1915571018302,61744531166,2,04/20/21 06 2021 17:06:04. 451,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1915578103343,61747154139,2,04/20/21 06 2021 17:06:05. 464,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1915584340970,61747198828,2,04/20/21 06 2021 17:06:06. 487,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750132166221,355603909647311,3,04/20/21 06 2021 17:06:03. 608,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750143507355,355603944931214,3,04/20/21 06 2021 17:06:04. 626,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750151467431,355603962544663,3,04/20/21 06 2021 17:06:05. 665,train
DGS,DT-maxDepth-5-maxBins-32,3,0,198750152522367,355603985909255,3,04/20/21 06 2021 17:06:06. 695,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924894065293,61105460858,3,04/20/21 06 2021 17:06:03. 909,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924904762768,61105508471,3,04/20/21 06 2021 17:06:04. 928,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924906902153,61108003643,3,04/20/21 06 2021 17:06:05. 949,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1924912206932,61108097211,3,04/20/21 06 2021 17:06:06. 971,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1915570975264,61744526957,3,04/20/21 06 2021 17:06:03. 427,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1915571018302,61744531166,3,04/20/21 06 2021 17:06:04. 451,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1915578103343,61747154139,3,04/20/21 06 2021 17:06:05. 464,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1915584340970,61747198828,3,04/20/21 06 2021 17:06:06. 487,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1943414995010,59164455955,3,04/20/21 06 2021 17:06:03. 998,train
DGS,DT-maxDepth-5-maxBins-32,3,0,1943430113392,59164493112,3,04/20/21 06 2021 17:06:05. 014,train
