dataset,algorithm,platformId,runId,CpuUsage,node,time,phase
DGS,KM-tol-0.0001-maxIter-100,4,1,0.19377990430622005,3,04/20/21 49 2021 23:49:31. 522,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.1937046004842616,3,04/20/21 49 2021 23:49:32. 543,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.05596107055961075,3,04/20/21 49 2021 23:49:33. 560,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.6634146341463414,3,04/20/21 49 2021 23:49:34. 582,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.004866180048661794,3,04/20/21 49 2021 23:49:30. 762,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.05783132530120483,3,04/20/21 49 2021 23:49:31. 787,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.012195121951219523,3,04/20/21 49 2021 23:49:32. 814,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.3156626506024096,3,04/20/21 49 2021 23:49:33. 838,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.4853273137697517,3,04/20/21 49 2021 23:49:34. 890,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.42891566265060244,3,04/20/21 49 2021 23:49:30. 250,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.42053789731051355,3,04/20/21 49 2021 23:49:31. 267,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.3907766990291263,3,04/20/21 49 2021 23:49:32. 294,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.2487922705314009,3,04/20/21 49 2021 23:49:33. 327,train
DGS,KM-tol-0.0001-maxIter-100,4,1,0.5961070559610706,3,04/20/21 49 2021 23:49:34. 349,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.05147058823529416,0,04/20/21 49 2021 23:49:56. 623,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.3194103194103193,0,04/20/21 49 2021 23:49:57. 650,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.475609756097561,0,04/20/21 49 2021 23:49:58. 685,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.6063569682151589,0,04/20/21 49 2021 23:49:59. 719,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5336426914153133,0,04/20/21 50 2021 23:50:00. 769,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.05147058823529416,1,04/20/21 49 2021 23:49:56. 623,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.3194103194103193,1,04/20/21 49 2021 23:49:57. 650,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.475609756097561,1,04/20/21 49 2021 23:49:58. 685,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.6063569682151589,1,04/20/21 49 2021 23:49:59. 719,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5336426914153133,1,04/20/21 50 2021 23:50:00. 769,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.22249388753056232,1,04/20/21 49 2021 23:49:56. 056,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.19012345679012344,1,04/20/21 49 2021 23:49:57. 069,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.15085158150851585,1,04/20/21 49 2021 23:49:58. 089,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.24759615384615394,1,04/20/21 49 2021 23:49:59. 109,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5926829268292686,1,04/20/21 50 2021 23:50:00. 130,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.05147058823529416,2,04/20/21 49 2021 23:49:56. 623,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.3194103194103193,2,04/20/21 49 2021 23:49:57. 650,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.475609756097561,2,04/20/21 49 2021 23:49:58. 685,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.6063569682151589,2,04/20/21 49 2021 23:49:59. 719,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5336426914153133,2,04/20/21 50 2021 23:50:00. 769,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.22249388753056232,2,04/20/21 49 2021 23:49:56. 056,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.19012345679012344,2,04/20/21 49 2021 23:49:57. 069,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.15085158150851585,2,04/20/21 49 2021 23:49:58. 089,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.24759615384615394,2,04/20/21 49 2021 23:49:59. 109,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5926829268292686,2,04/20/21 50 2021 23:50:00. 130,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.30073349633251834,2,04/20/21 49 2021 23:49:56. 346,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.19164619164619168,2,04/20/21 49 2021 23:49:57. 365,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.23373493975903611,2,04/20/21 49 2021 23:49:58. 387,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.3220338983050848,2,04/20/21 49 2021 23:49:59. 410,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.03667481662591687,2,04/20/21 50 2021 23:50:00. 429,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.05147058823529416,3,04/20/21 49 2021 23:49:56. 623,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.3194103194103193,3,04/20/21 49 2021 23:49:57. 650,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.475609756097561,3,04/20/21 49 2021 23:49:58. 685,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.6063569682151589,3,04/20/21 49 2021 23:49:59. 719,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5336426914153133,3,04/20/21 50 2021 23:50:00. 769,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.22249388753056232,3,04/20/21 49 2021 23:49:56. 056,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.19012345679012344,3,04/20/21 49 2021 23:49:57. 069,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.15085158150851585,3,04/20/21 49 2021 23:49:58. 089,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.24759615384615394,3,04/20/21 49 2021 23:49:59. 109,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5926829268292686,3,04/20/21 50 2021 23:50:00. 130,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.30073349633251834,3,04/20/21 49 2021 23:49:56. 346,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.19164619164619168,3,04/20/21 49 2021 23:49:57. 365,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.23373493975903611,3,04/20/21 49 2021 23:49:58. 387,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.3220338983050848,3,04/20/21 49 2021 23:49:59. 410,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.03667481662591687,3,04/20/21 50 2021 23:50:00. 429,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5878048780487807,3,04/20/21 49 2021 23:49:56. 199,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.4305555555555557,3,04/20/21 49 2021 23:49:57. 272,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.4319809069212409,3,04/20/21 49 2021 23:49:58. 333,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.5367647058823529,3,04/20/21 49 2021 23:49:59. 370,train
DGS,KM-tol-0.0001-maxIter-100,4,2,0.30825242718446605,3,04/20/21 50 2021 23:50:00. 390,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.6262135922330097,0,04/20/21 50 2021 23:50:20. 161,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.6593673965936739,0,04/20/21 50 2021 23:50:21. 187,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.5879518072289156,0,04/20/21 50 2021 23:50:22. 242,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.6262135922330097,1,04/20/21 50 2021 23:50:20. 161,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.6593673965936739,1,04/20/21 50 2021 23:50:21. 187,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.5879518072289156,1,04/20/21 50 2021 23:50:22. 242,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.004866180048661794,1,04/20/21 50 2021 23:50:20. 621,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.002439024390243905,1,04/20/21 50 2021 23:50:21. 646,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.007317073170731714,1,04/20/21 50 2021 23:50:22. 671,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.6262135922330097,2,04/20/21 50 2021 23:50:20. 161,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.6593673965936739,2,04/20/21 50 2021 23:50:21. 187,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.5879518072289156,2,04/20/21 50 2021 23:50:22. 242,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.004866180048661794,2,04/20/21 50 2021 23:50:20. 621,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.002439024390243905,2,04/20/21 50 2021 23:50:21. 646,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.007317073170731714,2,04/20/21 50 2021 23:50:22. 671,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.002439024390243905,2,04/20/21 50 2021 23:50:20. 998,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.004866180048661794,2,04/20/21 50 2021 23:50:22. 024,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.6262135922330097,3,04/20/21 50 2021 23:50:20. 161,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.6593673965936739,3,04/20/21 50 2021 23:50:21. 187,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.5879518072289156,3,04/20/21 50 2021 23:50:22. 242,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.004866180048661794,3,04/20/21 50 2021 23:50:20. 621,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.002439024390243905,3,04/20/21 50 2021 23:50:21. 646,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.007317073170731714,3,04/20/21 50 2021 23:50:22. 671,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.002439024390243905,3,04/20/21 50 2021 23:50:20. 998,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.004866180048661794,3,04/20/21 50 2021 23:50:22. 024,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.14111922141119224,3,04/20/21 50 2021 23:50:20. 040,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.37922705314009647,3,04/20/21 50 2021 23:50:21. 069,train
DGS,KM-tol-0.0001-maxIter-100,5,0,0.19082125603864727,3,04/20/21 50 2021 23:50:22. 090,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.49636803874091995,0,04/20/21 50 2021 23:50:41. 585,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.852731591448931,0,04/20/21 50 2021 23:50:42. 639,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.5275779376498803,0,04/20/21 50 2021 23:50:43. 663,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.49636803874091995,1,04/20/21 50 2021 23:50:41. 585,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.852731591448931,1,04/20/21 50 2021 23:50:42. 639,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.5275779376498803,1,04/20/21 50 2021 23:50:43. 663,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.0024449877750610804,1,04/20/21 50 2021 23:50:41. 125,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.007299270072992692,1,04/20/21 50 2021 23:50:42. 150,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.007281553398058249,1,04/20/21 50 2021 23:50:43. 175,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.49636803874091995,2,04/20/21 50 2021 23:50:41. 585,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.852731591448931,2,04/20/21 50 2021 23:50:42. 639,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.5275779376498803,2,04/20/21 50 2021 23:50:43. 663,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.0024449877750610804,2,04/20/21 50 2021 23:50:41. 125,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.007299270072992692,2,04/20/21 50 2021 23:50:42. 150,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.007281553398058249,2,04/20/21 50 2021 23:50:43. 175,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.007281553398058249,2,04/20/21 50 2021 23:50:41. 527,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.004878048780487809,2,04/20/21 50 2021 23:50:42. 554,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.004866180048661794,2,04/20/21 50 2021 23:50:43. 580,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.49636803874091995,3,04/20/21 50 2021 23:50:41. 585,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.852731591448931,3,04/20/21 50 2021 23:50:42. 639,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.5275779376498803,3,04/20/21 50 2021 23:50:43. 663,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.0024449877750610804,3,04/20/21 50 2021 23:50:41. 125,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.007299270072992692,3,04/20/21 50 2021 23:50:42. 150,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.007281553398058249,3,04/20/21 50 2021 23:50:43. 175,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.007281553398058249,3,04/20/21 50 2021 23:50:41. 527,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.004878048780487809,3,04/20/21 50 2021 23:50:42. 554,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.004866180048661794,3,04/20/21 50 2021 23:50:43. 580,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.4658536585365853,3,04/20/21 50 2021 23:50:41. 680,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.3045563549160672,3,04/20/21 50 2021 23:50:42. 693,train
DGS,KM-tol-0.0001-maxIter-100,5,1,0.2776412776412777,3,04/20/21 50 2021 23:50:43. 705,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.5,0,04/20/21 51 2021 23:51:02. 008,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.3783783783783785,0,04/20/21 51 2021 23:51:03. 031,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.8700696055684454,0,04/20/21 51 2021 23:51:04. 086,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.41119221411192214,0,04/20/21 51 2021 23:51:05. 119,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.5,1,04/20/21 51 2021 23:51:02. 008,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.3783783783783785,1,04/20/21 51 2021 23:51:03. 031,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.8700696055684454,1,04/20/21 51 2021 23:51:04. 086,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.41119221411192214,1,04/20/21 51 2021 23:51:05. 119,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.007281553398058249,1,04/20/21 51 2021 23:51:02. 654,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.002439024390243905,1,04/20/21 51 2021 23:51:03. 679,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.007299270072992692,1,04/20/21 51 2021 23:51:04. 704,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.004866180048661794,1,04/20/21 51 2021 23:51:05. 729,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.5,2,04/20/21 51 2021 23:51:02. 008,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.3783783783783785,2,04/20/21 51 2021 23:51:03. 031,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.8700696055684454,2,04/20/21 51 2021 23:51:04. 086,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.41119221411192214,2,04/20/21 51 2021 23:51:05. 119,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.007281553398058249,2,04/20/21 51 2021 23:51:02. 654,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.002439024390243905,2,04/20/21 51 2021 23:51:03. 679,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.007299270072992692,2,04/20/21 51 2021 23:51:04. 704,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.004866180048661794,2,04/20/21 51 2021 23:51:05. 729,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.002439024390243905,2,04/20/21 51 2021 23:51:02. 057,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.002439024390243905,2,04/20/21 51 2021 23:51:03. 083,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.007281553398058249,2,04/20/21 51 2021 23:51:04. 109,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.004866180048661794,2,04/20/21 51 2021 23:51:05. 136,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.5,3,04/20/21 51 2021 23:51:02. 008,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.3783783783783785,3,04/20/21 51 2021 23:51:03. 031,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.8700696055684454,3,04/20/21 51 2021 23:51:04. 086,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.41119221411192214,3,04/20/21 51 2021 23:51:05. 119,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.007281553398058249,3,04/20/21 51 2021 23:51:02. 654,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.002439024390243905,3,04/20/21 51 2021 23:51:03. 679,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.007299270072992692,3,04/20/21 51 2021 23:51:04. 704,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.004866180048661794,3,04/20/21 51 2021 23:51:05. 729,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.002439024390243905,3,04/20/21 51 2021 23:51:02. 057,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.002439024390243905,3,04/20/21 51 2021 23:51:03. 083,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.007281553398058249,3,04/20/21 51 2021 23:51:04. 109,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.004866180048661794,3,04/20/21 51 2021 23:51:05. 136,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.10978520286396178,3,04/20/21 51 2021 23:51:02. 261,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.3594132029339854,3,04/20/21 51 2021 23:51:03. 285,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.3398058252427184,3,04/20/21 51 2021 23:51:04. 305,train
DGS,KM-tol-0.0001-maxIter-100,5,2,0.32029339853300726,3,04/20/21 51 2021 23:51:05. 322,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.491686460807601,0,04/20/21 51 2021 23:51:24. 517,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.72029702970297,0,04/20/21 51 2021 23:51:25. 558,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.5891089108910892,0,04/20/21 51 2021 23:51:26. 598,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.7104072398190042,0,04/20/21 51 2021 23:51:27. 655,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.491686460807601,1,04/20/21 51 2021 23:51:24. 517,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.72029702970297,1,04/20/21 51 2021 23:51:25. 558,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.5891089108910892,1,04/20/21 51 2021 23:51:26. 598,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.7104072398190042,1,04/20/21 51 2021 23:51:27. 655,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.24019607843137258,1,04/20/21 51 2021 23:51:24. 137,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.40240963855421685,1,04/20/21 51 2021 23:51:25. 152,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.23614457831325297,1,04/20/21 51 2021 23:51:26. 168,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.2554744525547445,1,04/20/21 51 2021 23:51:27. 189,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.491686460807601,2,04/20/21 51 2021 23:51:24. 517,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.72029702970297,2,04/20/21 51 2021 23:51:25. 558,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.5891089108910892,2,04/20/21 51 2021 23:51:26. 598,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.7104072398190042,2,04/20/21 51 2021 23:51:27. 655,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.24019607843137258,2,04/20/21 51 2021 23:51:24. 137,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.40240963855421685,2,04/20/21 51 2021 23:51:25. 152,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.23614457831325297,2,04/20/21 51 2021 23:51:26. 168,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.2554744525547445,2,04/20/21 51 2021 23:51:27. 189,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.2574257425742575,2,04/20/21 51 2021 23:51:24. 587,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.2512077294685991,2,04/20/21 51 2021 23:51:25. 612,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.21596244131455397,2,04/20/21 51 2021 23:51:26. 642,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.4,2,04/20/21 51 2021 23:51:27. 659,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.491686460807601,3,04/20/21 51 2021 23:51:24. 517,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.72029702970297,3,04/20/21 51 2021 23:51:25. 558,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.5891089108910892,3,04/20/21 51 2021 23:51:26. 598,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.7104072398190042,3,04/20/21 51 2021 23:51:27. 655,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.24019607843137258,3,04/20/21 51 2021 23:51:24. 137,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.40240963855421685,3,04/20/21 51 2021 23:51:25. 152,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.23614457831325297,3,04/20/21 51 2021 23:51:26. 168,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.2554744525547445,3,04/20/21 51 2021 23:51:27. 189,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.2574257425742575,3,04/20/21 51 2021 23:51:24. 587,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.2512077294685991,3,04/20/21 51 2021 23:51:25. 612,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.21596244131455397,3,04/20/21 51 2021 23:51:26. 642,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.4,3,04/20/21 51 2021 23:51:27. 659,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.2559808612440191,3,04/20/21 51 2021 23:51:24. 932,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.21065375302663442,3,04/20/21 51 2021 23:51:25. 969,train
DGS,KM-tol-0.0001-maxIter-100,6,0,0.13793103448275867,3,04/20/21 51 2021 23:51:26. 987,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.4547677261613692,0,04/20/21 51 2021 23:51:46. 035,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.6305882352941178,0,04/20/21 51 2021 23:51:47. 091,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.6674364896073903,0,04/20/21 51 2021 23:51:48. 145,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.4547677261613692,1,04/20/21 51 2021 23:51:46. 035,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.6305882352941178,1,04/20/21 51 2021 23:51:47. 091,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.6674364896073903,1,04/20/21 51 2021 23:51:48. 145,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.2426470588235294,1,04/20/21 51 2021 23:51:46. 583,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.407673860911271,1,04/20/21 51 2021 23:51:47. 601,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.11538461538461542,1,04/20/21 51 2021 23:51:48. 619,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.4547677261613692,2,04/20/21 51 2021 23:51:46. 035,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.6305882352941178,2,04/20/21 51 2021 23:51:47. 091,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.6674364896073903,2,04/20/21 51 2021 23:51:48. 145,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.2426470588235294,2,04/20/21 51 2021 23:51:46. 583,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.407673860911271,2,04/20/21 51 2021 23:51:47. 601,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.11538461538461542,2,04/20/21 51 2021 23:51:48. 619,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.11678832116788318,2,04/20/21 51 2021 23:51:46. 052,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.40811455847255373,2,04/20/21 51 2021 23:51:47. 073,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.1638141809290954,2,04/20/21 51 2021 23:51:48. 098,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.4547677261613692,3,04/20/21 51 2021 23:51:46. 035,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.6305882352941178,3,04/20/21 51 2021 23:51:47. 091,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.6674364896073903,3,04/20/21 51 2021 23:51:48. 145,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.2426470588235294,3,04/20/21 51 2021 23:51:46. 583,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.407673860911271,3,04/20/21 51 2021 23:51:47. 601,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.11538461538461542,3,04/20/21 51 2021 23:51:48. 619,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.11678832116788318,3,04/20/21 51 2021 23:51:46. 052,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.40811455847255373,3,04/20/21 51 2021 23:51:47. 073,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.1638141809290954,3,04/20/21 51 2021 23:51:48. 098,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.2760290556900727,3,04/20/21 51 2021 23:51:46. 572,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.2802850356294537,3,04/20/21 51 2021 23:51:47. 596,train
DGS,KM-tol-0.0001-maxIter-100,6,1,0.16028708133971292,3,04/20/21 51 2021 23:51:48. 626,train
DGS,KM-tol-0.0001-maxIter-100,6,2,0.5981087470449173,0,04/20/21 52 2021 23:52:08. 572,train
DGS,KM-tol-0.0001-maxIter-100,6,2,0.687960687960688,0,04/20/21 52 2021 23:52:09. 591,train
DGS,KM-tol-0.0001-maxIter-100,6,2,0.5073170731707317,0,04/20/21 52 2021 23:52:10. 609,train
DGS,KM-tol-0.0001-maxIter-100,6,2,0.5981087470449173,1,04/20/21 52 2021 23:52:08. 572,train
DGS,KM-tol-0.0001-maxIter-100,6,2,0.687960687960688,1,04/20/21 52 2021 23:52:09. 591,train
DGS,KM-tol-0.0001-maxIter-100,6,2,0.5073170731707317,1,04/20/21 52 2021 23:52:10. 609,train
