dataset,algorithm,platformId,runId,NetIn,NetOut,node,time,phase
DGS,KM-tol-0.0001-maxIter-100,5,1,198894717995316,355949765654859,3,04/20/21 50 2021 23:50:41. 600,train
DGS,KM-tol-0.0001-maxIter-100,5,1,198894719392325,355949767597604,3,04/20/21 50 2021 23:50:42. 643,train
DGS,KM-tol-0.0001-maxIter-100,5,1,198894726814041,355949782730569,3,04/20/21 50 2021 23:50:43. 667,train
DGS,KM-tol-0.0001-maxIter-100,5,1,1998099676717,82141453206,3,04/20/21 50 2021 23:50:41. 644,train
DGS,KM-tol-0.0001-maxIter-100,5,1,1998099676906,82141454002,3,04/20/21 50 2021 23:50:42. 669,train
DGS,KM-tol-0.0001-maxIter-100,5,1,1998099677001,82141454292,3,04/20/21 50 2021 23:50:43. 694,train
DGS,KM-tol-0.0001-maxIter-100,5,1,1994237681117,85736370001,3,04/20/21 50 2021 23:50:41. 020,train
DGS,KM-tol-0.0001-maxIter-100,5,1,1994237681212,85736370292,3,04/20/21 50 2021 23:50:42. 047,train
DGS,KM-tol-0.0001-maxIter-100,5,1,1994237681307,85736370583,3,04/20/21 50 2021 23:50:43. 073,train
DGS,KM-tol-0.0001-maxIter-100,5,1,2075204288153,94657380245,3,04/20/21 50 2021 23:50:41. 176,train
DGS,KM-tol-0.0001-maxIter-100,5,1,2075217026559,94657582201,3,04/20/21 50 2021 23:50:42. 189,train
DGS,KM-tol-0.0001-maxIter-100,5,1,2075218313655,94658180197,3,04/20/21 50 2021 23:50:43. 202,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894868906398,355950040391287,0,04/20/21 51 2021 23:51:02. 013,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894878066099,355950062599222,0,04/20/21 51 2021 23:51:03. 041,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894879345868,355950064376173,0,04/20/21 51 2021 23:51:04. 104,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894880800353,355950066370160,0,04/20/21 51 2021 23:51:05. 122,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894868906398,355950040391287,1,04/20/21 51 2021 23:51:02. 013,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894878066099,355950062599222,1,04/20/21 51 2021 23:51:03. 041,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894879345868,355950064376173,1,04/20/21 51 2021 23:51:04. 104,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894880800353,355950066370160,1,04/20/21 51 2021 23:51:05. 122,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099679804,82141464227,1,04/20/21 51 2021 23:51:02. 147,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680180,82141464517,1,04/20/21 51 2021 23:51:03. 172,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680369,82141465313,1,04/20/21 51 2021 23:51:04. 197,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680464,82141465603,1,04/20/21 51 2021 23:51:05. 223,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894868906398,355950040391287,2,04/20/21 51 2021 23:51:02. 013,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894878066099,355950062599222,2,04/20/21 51 2021 23:51:03. 041,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894879345868,355950064376173,2,04/20/21 51 2021 23:51:04. 104,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894880800353,355950066370160,2,04/20/21 51 2021 23:51:05. 122,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099679804,82141464227,2,04/20/21 51 2021 23:51:02. 147,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680180,82141464517,2,04/20/21 51 2021 23:51:03. 172,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680369,82141465313,2,04/20/21 51 2021 23:51:04. 197,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680464,82141465603,2,04/20/21 51 2021 23:51:05. 223,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1994237684299,85736381341,2,04/20/21 51 2021 23:51:02. 576,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1994237684675,85736381632,2,04/20/21 51 2021 23:51:03. 602,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1994237684864,85736382430,2,04/20/21 51 2021 23:51:04. 629,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1994237684959,85736382721,2,04/20/21 51 2021 23:51:05. 655,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894868906398,355950040391287,3,04/20/21 51 2021 23:51:02. 013,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894878066099,355950062599222,3,04/20/21 51 2021 23:51:03. 041,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894879345868,355950064376173,3,04/20/21 51 2021 23:51:04. 104,train
DGS,KM-tol-0.0001-maxIter-100,5,2,198894880800353,355950066370160,3,04/20/21 51 2021 23:51:05. 122,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099679804,82141464227,3,04/20/21 51 2021 23:51:02. 147,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680180,82141464517,3,04/20/21 51 2021 23:51:03. 172,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680369,82141465313,3,04/20/21 51 2021 23:51:04. 197,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1998099680464,82141465603,3,04/20/21 51 2021 23:51:05. 223,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1994237684299,85736381341,3,04/20/21 51 2021 23:51:02. 576,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1994237684675,85736381632,3,04/20/21 51 2021 23:51:03. 602,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1994237684864,85736382430,3,04/20/21 51 2021 23:51:04. 629,train
DGS,KM-tol-0.0001-maxIter-100,5,2,1994237684959,85736382721,3,04/20/21 51 2021 23:51:05. 655,train
DGS,KM-tol-0.0001-maxIter-100,5,2,2075353686989,94659564548,3,04/20/21 51 2021 23:51:02. 779,train
DGS,KM-tol-0.0001-maxIter-100,5,2,2075357182072,94659819258,3,04/20/21 51 2021 23:51:03. 800,train
DGS,KM-tol-0.0001-maxIter-100,5,2,2075358257761,94660307626,3,04/20/21 51 2021 23:51:04. 817,train
DGS,KM-tol-0.0001-maxIter-100,5,2,2075366996839,94660972655,3,04/20/21 51 2021 23:51:05. 832,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895029695948,355950392414626,0,04/20/21 51 2021 23:51:24. 527,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895031184078,355950395300518,0,04/20/21 51 2021 23:51:25. 565,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895033533038,355950399330061,0,04/20/21 51 2021 23:51:26. 600,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895040458627,355950423758862,0,04/20/21 51 2021 23:51:27. 662,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895029695948,355950392414626,1,04/20/21 51 2021 23:51:24. 527,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895031184078,355950395300518,1,04/20/21 51 2021 23:51:25. 565,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895033533038,355950399330061,1,04/20/21 51 2021 23:51:26. 600,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895040458627,355950423758862,1,04/20/21 51 2021 23:51:27. 662,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998140588830,82141826134,1,04/20/21 51 2021 23:51:24. 648,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998141430638,82142188705,1,04/20/21 51 2021 23:51:25. 662,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998142411351,82142643412,1,04/20/21 51 2021 23:51:26. 683,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998149170769,82143030026,1,04/20/21 51 2021 23:51:27. 707,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895029695948,355950392414626,2,04/20/21 51 2021 23:51:24. 527,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895031184078,355950395300518,2,04/20/21 51 2021 23:51:25. 565,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895033533038,355950399330061,2,04/20/21 51 2021 23:51:26. 600,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895040458627,355950423758862,2,04/20/21 51 2021 23:51:27. 662,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998140588830,82141826134,2,04/20/21 51 2021 23:51:24. 648,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998141430638,82142188705,2,04/20/21 51 2021 23:51:25. 662,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998142411351,82142643412,2,04/20/21 51 2021 23:51:26. 683,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998149170769,82143030026,2,04/20/21 51 2021 23:51:27. 707,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1994273880988,85736685241,2,04/20/21 51 2021 23:51:24. 083,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1994278779038,85736792060,2,04/20/21 51 2021 23:51:25. 106,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1994279703260,85737110314,2,04/20/21 51 2021 23:51:26. 135,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1994285634454,85737313689,2,04/20/21 51 2021 23:51:27. 156,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895029695948,355950392414626,3,04/20/21 51 2021 23:51:24. 527,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895031184078,355950395300518,3,04/20/21 51 2021 23:51:25. 565,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895033533038,355950399330061,3,04/20/21 51 2021 23:51:26. 600,train
DGS,KM-tol-0.0001-maxIter-100,6,0,198895040458627,355950423758862,3,04/20/21 51 2021 23:51:27. 662,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998140588830,82141826134,3,04/20/21 51 2021 23:51:24. 648,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998141430638,82142188705,3,04/20/21 51 2021 23:51:25. 662,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998142411351,82142643412,3,04/20/21 51 2021 23:51:26. 683,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1998149170769,82143030026,3,04/20/21 51 2021 23:51:27. 707,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1994273880988,85736685241,3,04/20/21 51 2021 23:51:24. 083,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1994278779038,85736792060,3,04/20/21 51 2021 23:51:25. 106,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1994279703260,85737110314,3,04/20/21 51 2021 23:51:26. 135,train
DGS,KM-tol-0.0001-maxIter-100,6,0,1994285634454,85737313689,3,04/20/21 51 2021 23:51:27. 156,train
DGS,KM-tol-0.0001-maxIter-100,6,0,2075456988129,94661681604,3,04/20/21 51 2021 23:51:24. 419,train
DGS,KM-tol-0.0001-maxIter-100,6,0,2075457632507,94661883399,3,04/20/21 51 2021 23:51:25. 463,train
DGS,KM-tol-0.0001-maxIter-100,6,0,2075458575405,94662295652,3,04/20/21 51 2021 23:51:26. 482,train
DGS,KM-tol-0.0001-maxIter-100,6,0,2075464143339,94662390354,3,04/20/21 51 2021 23:51:27. 510,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895124229513,355950701523159,0,04/20/21 51 2021 23:51:46. 039,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895131708467,355950727316554,0,04/20/21 51 2021 23:51:47. 094,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895133902497,355950731419289,0,04/20/21 51 2021 23:51:48. 159,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895124229513,355950701523159,1,04/20/21 51 2021 23:51:46. 039,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895131708467,355950727316554,1,04/20/21 51 2021 23:51:47. 094,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895133902497,355950731419289,1,04/20/21 51 2021 23:51:48. 159,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998215916618,82143748102,1,04/20/21 51 2021 23:51:46. 077,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998221517630,82143957739,1,04/20/21 51 2021 23:51:47. 097,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998222608435,82144420257,1,04/20/21 51 2021 23:51:48. 112,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895124229513,355950701523159,2,04/20/21 51 2021 23:51:46. 039,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895131708467,355950727316554,2,04/20/21 51 2021 23:51:47. 094,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895133902497,355950731419289,2,04/20/21 51 2021 23:51:48. 159,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998215916618,82143748102,2,04/20/21 51 2021 23:51:46. 077,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998221517630,82143957739,2,04/20/21 51 2021 23:51:47. 097,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998222608435,82144420257,2,04/20/21 51 2021 23:51:48. 112,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1994355215525,85738239326,2,04/20/21 51 2021 23:51:46. 569,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1994356250984,85738648207,2,04/20/21 51 2021 23:51:47. 590,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1994357170928,85739072040,2,04/20/21 51 2021 23:51:48. 622,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895124229513,355950701523159,3,04/20/21 51 2021 23:51:46. 039,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895131708467,355950727316554,3,04/20/21 51 2021 23:51:47. 094,train
DGS,KM-tol-0.0001-maxIter-100,6,1,198895133902497,355950731419289,3,04/20/21 51 2021 23:51:48. 159,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998215916618,82143748102,3,04/20/21 51 2021 23:51:46. 077,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998221517630,82143957739,3,04/20/21 51 2021 23:51:47. 097,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1998222608435,82144420257,3,04/20/21 51 2021 23:51:48. 112,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1994355215525,85738239326,3,04/20/21 51 2021 23:51:46. 569,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1994356250984,85738648207,3,04/20/21 51 2021 23:51:47. 590,train
DGS,KM-tol-0.0001-maxIter-100,6,1,1994357170928,85739072040,3,04/20/21 51 2021 23:51:48. 622,train
DGS,KM-tol-0.0001-maxIter-100,6,1,2075533629642,94663202238,3,04/20/21 51 2021 23:51:46. 062,train
DGS,KM-tol-0.0001-maxIter-100,6,1,2075538751060,94663356702,3,04/20/21 51 2021 23:51:47. 092,train
DGS,KM-tol-0.0001-maxIter-100,6,1,2075539749620,94663705140,3,04/20/21 51 2021 23:51:48. 114,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895236568237,355951057069462,0,04/20/21 52 2021 23:52:08. 576,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895238732987,355951061138654,0,04/20/21 52 2021 23:52:09. 597,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895244550003,355951085836756,0,04/20/21 52 2021 23:52:10. 612,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895236568237,355951057069462,1,04/20/21 52 2021 23:52:08. 576,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895238732987,355951061138654,1,04/20/21 52 2021 23:52:09. 597,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895244550003,355951085836756,1,04/20/21 52 2021 23:52:10. 612,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998295701709,82145672975,1,04/20/21 52 2021 23:52:08. 560,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998296692030,82146022147,1,04/20/21 52 2021 23:52:09. 577,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998303222935,82146194976,1,04/20/21 52 2021 23:52:10. 595,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895236568237,355951057069462,2,04/20/21 52 2021 23:52:08. 576,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895238732987,355951061138654,2,04/20/21 52 2021 23:52:09. 597,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895244550003,355951085836756,2,04/20/21 52 2021 23:52:10. 612,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998295701709,82145672975,2,04/20/21 52 2021 23:52:08. 560,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998296692030,82146022147,2,04/20/21 52 2021 23:52:09. 577,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998303222935,82146194976,2,04/20/21 52 2021 23:52:10. 595,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1994436008990,85740068878,2,04/20/21 52 2021 23:52:08. 058,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1994436871442,85740395001,2,04/20/21 52 2021 23:52:09. 071,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1994437930366,85740886022,2,04/20/21 52 2021 23:52:10. 091,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895236568237,355951057069462,3,04/20/21 52 2021 23:52:08. 576,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895238732987,355951061138654,3,04/20/21 52 2021 23:52:09. 597,train
DGS,KM-tol-0.0001-maxIter-100,6,2,198895244550003,355951085836756,3,04/20/21 52 2021 23:52:10. 612,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998295701709,82145672975,3,04/20/21 52 2021 23:52:08. 560,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998296692030,82146022147,3,04/20/21 52 2021 23:52:09. 577,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1998303222935,82146194976,3,04/20/21 52 2021 23:52:10. 595,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1994436008990,85740068878,3,04/20/21 52 2021 23:52:08. 058,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1994436871442,85740395001,3,04/20/21 52 2021 23:52:09. 071,train
DGS,KM-tol-0.0001-maxIter-100,6,2,1994437930366,85740886022,3,04/20/21 52 2021 23:52:10. 091,train
DGS,KM-tol-0.0001-maxIter-100,6,2,2075615417570,94664988067,3,04/20/21 52 2021 23:52:08. 755,train
DGS,KM-tol-0.0001-maxIter-100,6,2,2075616598599,94665481947,3,04/20/21 52 2021 23:52:09. 778,train
DGS,KM-tol-0.0001-maxIter-100,6,2,2075622534599,94665733033,3,04/20/21 52 2021 23:52:10. 794,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895347575986,355951412086557,0,04/20/21 52 2021 23:52:31. 062,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895351804850,355951428200095,0,04/20/21 52 2021 23:52:32. 091,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895353307485,355951431060936,0,04/20/21 52 2021 23:52:33. 185,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895355403351,355951434996263,0,04/20/21 52 2021 23:52:34. 208,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895367971367,355951459457823,0,04/20/21 52 2021 23:52:35. 257,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895347575986,355951412086557,1,04/20/21 52 2021 23:52:31. 062,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895351804850,355951428200095,1,04/20/21 52 2021 23:52:32. 091,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895353307485,355951431060936,1,04/20/21 52 2021 23:52:33. 185,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895355403351,355951434996263,1,04/20/21 52 2021 23:52:34. 208,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895367971367,355951459457823,1,04/20/21 52 2021 23:52:35. 257,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998369693694,82147288383,1,04/20/21 52 2021 23:52:31. 029,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998373672843,82147362947,1,04/20/21 52 2021 23:52:32. 050,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998374102557,82147515829,1,04/20/21 52 2021 23:52:33. 077,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998374918974,82147824376,1,04/20/21 52 2021 23:52:34. 096,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998379981871,82147867534,1,04/20/21 52 2021 23:52:35. 116,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895347575986,355951412086557,2,04/20/21 52 2021 23:52:31. 062,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895351804850,355951428200095,2,04/20/21 52 2021 23:52:32. 091,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895353307485,355951431060936,2,04/20/21 52 2021 23:52:33. 185,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895355403351,355951434996263,2,04/20/21 52 2021 23:52:34. 208,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895367971367,355951459457823,2,04/20/21 52 2021 23:52:35. 257,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998369693694,82147288383,2,04/20/21 52 2021 23:52:31. 029,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998373672843,82147362947,2,04/20/21 52 2021 23:52:32. 050,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998374102557,82147515829,2,04/20/21 52 2021 23:52:33. 077,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998374918974,82147824376,2,04/20/21 52 2021 23:52:34. 096,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998379981871,82147867534,2,04/20/21 52 2021 23:52:35. 116,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994508372584,85741804024,2,04/20/21 52 2021 23:52:31. 559,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994508737915,85741921636,2,04/20/21 52 2021 23:52:32. 582,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994509391387,85742135250,2,04/20/21 52 2021 23:52:33. 604,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994509829489,85742314000,2,04/20/21 52 2021 23:52:34. 630,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994510254662,85742579558,2,04/20/21 52 2021 23:52:35. 650,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895347575986,355951412086557,3,04/20/21 52 2021 23:52:31. 062,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895351804850,355951428200095,3,04/20/21 52 2021 23:52:32. 091,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895353307485,355951431060936,3,04/20/21 52 2021 23:52:33. 185,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895355403351,355951434996263,3,04/20/21 52 2021 23:52:34. 208,train
DGS,KM-tol-0.0001-maxIter-100,7,0,198895367971367,355951459457823,3,04/20/21 52 2021 23:52:35. 257,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998369693694,82147288383,3,04/20/21 52 2021 23:52:31. 029,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998373672843,82147362947,3,04/20/21 52 2021 23:52:32. 050,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998374102557,82147515829,3,04/20/21 52 2021 23:52:33. 077,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998374918974,82147824376,3,04/20/21 52 2021 23:52:34. 096,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1998379981871,82147867534,3,04/20/21 52 2021 23:52:35. 116,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994508372584,85741804024,3,04/20/21 52 2021 23:52:31. 559,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994508737915,85741921636,3,04/20/21 52 2021 23:52:32. 582,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994509391387,85742135250,3,04/20/21 52 2021 23:52:33. 604,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994509829489,85742314000,3,04/20/21 52 2021 23:52:34. 630,train
DGS,KM-tol-0.0001-maxIter-100,7,0,1994510254662,85742579558,3,04/20/21 52 2021 23:52:35. 650,train
DGS,KM-tol-0.0001-maxIter-100,7,0,2075727645992,94666787537,3,04/20/21 52 2021 23:52:31. 528,train
DGS,KM-tol-0.0001-maxIter-100,7,0,2075728327250,94667019077,3,04/20/21 52 2021 23:52:32. 542,train
DGS,KM-tol-0.0001-maxIter-100,7,0,2075729766584,94667517335,3,04/20/21 52 2021 23:52:33. 577,train
DGS,KM-tol-0.0001-maxIter-100,7,0,2075730687142,94667823509,3,04/20/21 52 2021 23:52:34. 622,train
DGS,KM-tol-0.0001-maxIter-100,7,0,2075738079357,94668156619,3,04/20/21 52 2021 23:52:35. 647,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895489735379,355951803509918,0,04/20/21 52 2021 23:52:57. 001,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895490821298,355951805718966,0,04/20/21 52 2021 23:52:58. 046,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895492975549,355951809856939,0,04/20/21 52 2021 23:52:59. 084,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895489735379,355951803509918,1,04/20/21 52 2021 23:52:57. 001,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895490821298,355951805718966,1,04/20/21 52 2021 23:52:58. 046,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895492975549,355951809856939,1,04/20/21 52 2021 23:52:59. 084,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998433711094,82148915367,1,04/20/21 52 2021 23:52:56. 575,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998434089855,82149011750,1,04/20/21 52 2021 23:52:57. 594,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998434722538,82149212438,1,04/20/21 52 2021 23:52:58. 622,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998435191627,82149384420,1,04/20/21 52 2021 23:52:59. 637,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895489735379,355951803509918,2,04/20/21 52 2021 23:52:57. 001,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895490821298,355951805718966,2,04/20/21 52 2021 23:52:58. 046,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895492975549,355951809856939,2,04/20/21 52 2021 23:52:59. 084,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998433711094,82148915367,2,04/20/21 52 2021 23:52:56. 575,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998434089855,82149011750,2,04/20/21 52 2021 23:52:57. 594,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998434722538,82149212438,2,04/20/21 52 2021 23:52:58. 622,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998435191627,82149384420,2,04/20/21 52 2021 23:52:59. 637,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1994564969117,85743064018,2,04/20/21 52 2021 23:52:56. 125,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1994565255745,85743129137,2,04/20/21 52 2021 23:52:57. 146,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1994565737172,85743312757,2,04/20/21 52 2021 23:52:58. 167,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1994566536089,85743629332,2,04/20/21 52 2021 23:52:59. 179,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895489735379,355951803509918,3,04/20/21 52 2021 23:52:57. 001,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895490821298,355951805718966,3,04/20/21 52 2021 23:52:58. 046,train
DGS,KM-tol-0.0001-maxIter-100,7,1,198895492975549,355951809856939,3,04/20/21 52 2021 23:52:59. 084,train
DGS,KM-tol-0.0001-maxIter-100,7,1,1998433711094,82148915367,3,04/20/21 52 2021 23:52:56. 575,train
