dataset,algorithm,platformId,runId,MemTotal,MemFree,node,time,phase
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34118656,2,04/21/21 16 2021 02:16:20. 057,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34117840,2,04/21/21 16 2021 02:16:21. 071,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34096640,2,04/21/21 16 2021 02:16:22. 083,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,33932208,2,04/21/21 16 2021 02:16:23. 097,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,33929960,2,04/21/21 16 2021 02:16:24. 112,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34335880,2,04/21/21 16 2021 02:16:10. 578,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34323256,2,04/21/21 16 2021 02:16:11. 598,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34233908,2,04/21/21 16 2021 02:16:12. 612,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34230408,2,04/21/21 16 2021 02:16:13. 638,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34227320,2,04/21/21 16 2021 02:16:14. 659,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34224068,2,04/21/21 16 2021 02:16:15. 673,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34223352,2,04/21/21 16 2021 02:16:16. 700,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34222820,2,04/21/21 16 2021 02:16:17. 725,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34222988,2,04/21/21 16 2021 02:16:18. 748,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34221564,2,04/21/21 16 2021 02:16:19. 767,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34219824,2,04/21/21 16 2021 02:16:20. 786,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34218688,2,04/21/21 16 2021 02:16:21. 807,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34218408,2,04/21/21 16 2021 02:16:22. 830,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34217036,2,04/21/21 16 2021 02:16:23. 857,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34216736,2,04/21/21 16 2021 02:16:24. 884,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,3429320,3,04/21/21 16 2021 02:16:10. 133,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,3008260,3,04/21/21 16 2021 02:16:11. 156,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2950460,3,04/21/21 16 2021 02:16:12. 179,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2806752,3,04/21/21 16 2021 02:16:13. 213,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2801368,3,04/21/21 16 2021 02:16:14. 226,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2796396,3,04/21/21 16 2021 02:16:15. 239,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2755456,3,04/21/21 16 2021 02:16:16. 268,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2737820,3,04/21/21 16 2021 02:16:17. 282,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2733880,3,04/21/21 16 2021 02:16:18. 296,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2731140,3,04/21/21 16 2021 02:16:19. 309,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2723360,3,04/21/21 16 2021 02:16:20. 327,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2676512,3,04/21/21 16 2021 02:16:21. 345,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2650016,3,04/21/21 16 2021 02:16:22. 359,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2633796,3,04/21/21 16 2021 02:16:23. 373,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451544,2549760,3,04/21/21 16 2021 02:16:24. 387,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34359548,3,04/21/21 16 2021 02:16:10. 914,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34301396,3,04/21/21 16 2021 02:16:11. 929,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34296408,3,04/21/21 16 2021 02:16:12. 944,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34289244,3,04/21/21 16 2021 02:16:13. 958,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34284744,3,04/21/21 16 2021 02:16:14. 979,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34114512,3,04/21/21 16 2021 02:16:15. 996,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34112400,3,04/21/21 16 2021 02:16:17. 017,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34111268,3,04/21/21 16 2021 02:16:18. 029,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34120240,3,04/21/21 16 2021 02:16:19. 045,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34118656,3,04/21/21 16 2021 02:16:20. 057,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34117840,3,04/21/21 16 2021 02:16:21. 071,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,34096640,3,04/21/21 16 2021 02:16:22. 083,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,33932208,3,04/21/21 16 2021 02:16:23. 097,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451520,33929960,3,04/21/21 16 2021 02:16:24. 112,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34335880,3,04/21/21 16 2021 02:16:10. 578,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34323256,3,04/21/21 16 2021 02:16:11. 598,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34233908,3,04/21/21 16 2021 02:16:12. 612,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34230408,3,04/21/21 16 2021 02:16:13. 638,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34227320,3,04/21/21 16 2021 02:16:14. 659,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34224068,3,04/21/21 16 2021 02:16:15. 673,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34223352,3,04/21/21 16 2021 02:16:16. 700,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34222820,3,04/21/21 16 2021 02:16:17. 725,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34222988,3,04/21/21 16 2021 02:16:18. 748,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34221564,3,04/21/21 16 2021 02:16:19. 767,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34219824,3,04/21/21 16 2021 02:16:20. 786,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34218688,3,04/21/21 16 2021 02:16:21. 807,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34218408,3,04/21/21 16 2021 02:16:22. 830,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34217036,3,04/21/21 16 2021 02:16:23. 857,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451488,34216736,3,04/21/21 16 2021 02:16:24. 884,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24881872,3,04/21/21 16 2021 02:16:10. 690,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24669432,3,04/21/21 16 2021 02:16:11. 720,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24414424,3,04/21/21 16 2021 02:16:12. 744,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24234772,3,04/21/21 16 2021 02:16:13. 763,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24228780,3,04/21/21 16 2021 02:16:14. 794,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24226584,3,04/21/21 16 2021 02:16:15. 808,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24224144,3,04/21/21 16 2021 02:16:16. 826,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24216008,3,04/21/21 16 2021 02:16:17. 853,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24185780,3,04/21/21 16 2021 02:16:18. 876,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24132216,3,04/21/21 16 2021 02:16:19. 888,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24079072,3,04/21/21 16 2021 02:16:20. 908,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,24045832,3,04/21/21 16 2021 02:16:21. 920,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,23894352,3,04/21/21 16 2021 02:16:22. 932,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,23714136,3,04/21/21 16 2021 02:16:23. 944,train
DGS,MLP-tol-0.0001-maxIter-100,12,0,65451444,23553496,3,04/21/21 16 2021 02:16:24. 957,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,3410024,0,04/21/21 16 2021 02:16:54. 350,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,3069516,0,04/21/21 16 2021 02:16:55. 373,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2988560,0,04/21/21 16 2021 02:16:56. 386,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2814964,0,04/21/21 16 2021 02:16:57. 401,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2661928,0,04/21/21 16 2021 02:16:58. 430,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2379572,0,04/21/21 16 2021 02:16:59. 444,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2108060,0,04/21/21 17 2021 02:17:00. 458,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2103708,0,04/21/21 17 2021 02:17:01. 474,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2108496,0,04/21/21 17 2021 02:17:02. 487,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2101984,0,04/21/21 17 2021 02:17:03. 499,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2067892,0,04/21/21 17 2021 02:17:04. 516,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2029520,0,04/21/21 17 2021 02:17:05. 546,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1987308,0,04/21/21 17 2021 02:17:06. 576,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1931584,0,04/21/21 17 2021 02:17:07. 592,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1880340,0,04/21/21 17 2021 02:17:08. 620,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,3410024,1,04/21/21 16 2021 02:16:54. 350,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,3069516,1,04/21/21 16 2021 02:16:55. 373,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2988560,1,04/21/21 16 2021 02:16:56. 386,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2814964,1,04/21/21 16 2021 02:16:57. 401,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2661928,1,04/21/21 16 2021 02:16:58. 430,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2379572,1,04/21/21 16 2021 02:16:59. 444,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2108060,1,04/21/21 17 2021 02:17:00. 458,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2103708,1,04/21/21 17 2021 02:17:01. 474,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2108496,1,04/21/21 17 2021 02:17:02. 487,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2101984,1,04/21/21 17 2021 02:17:03. 499,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2067892,1,04/21/21 17 2021 02:17:04. 516,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2029520,1,04/21/21 17 2021 02:17:05. 546,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1987308,1,04/21/21 17 2021 02:17:06. 576,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1931584,1,04/21/21 17 2021 02:17:07. 592,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1880340,1,04/21/21 17 2021 02:17:08. 620,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34513356,1,04/21/21 16 2021 02:16:54. 804,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34415164,1,04/21/21 16 2021 02:16:55. 818,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34409244,1,04/21/21 16 2021 02:16:56. 836,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34413828,1,04/21/21 16 2021 02:16:57. 848,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34408180,1,04/21/21 16 2021 02:16:58. 861,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34402524,1,04/21/21 16 2021 02:16:59. 873,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34337084,1,04/21/21 17 2021 02:17:00. 887,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34334588,1,04/21/21 17 2021 02:17:01. 898,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34333472,1,04/21/21 17 2021 02:17:02. 911,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34332500,1,04/21/21 17 2021 02:17:03. 932,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34331056,1,04/21/21 17 2021 02:17:04. 945,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34329560,1,04/21/21 17 2021 02:17:05. 965,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34283644,1,04/21/21 17 2021 02:17:06. 978,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34212756,1,04/21/21 17 2021 02:17:08. 001,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,3410024,2,04/21/21 16 2021 02:16:54. 350,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,3069516,2,04/21/21 16 2021 02:16:55. 373,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2988560,2,04/21/21 16 2021 02:16:56. 386,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2814964,2,04/21/21 16 2021 02:16:57. 401,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2661928,2,04/21/21 16 2021 02:16:58. 430,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2379572,2,04/21/21 16 2021 02:16:59. 444,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2108060,2,04/21/21 17 2021 02:17:00. 458,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2103708,2,04/21/21 17 2021 02:17:01. 474,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2108496,2,04/21/21 17 2021 02:17:02. 487,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2101984,2,04/21/21 17 2021 02:17:03. 499,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2067892,2,04/21/21 17 2021 02:17:04. 516,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2029520,2,04/21/21 17 2021 02:17:05. 546,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1987308,2,04/21/21 17 2021 02:17:06. 576,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1931584,2,04/21/21 17 2021 02:17:07. 592,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1880340,2,04/21/21 17 2021 02:17:08. 620,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34513356,2,04/21/21 16 2021 02:16:54. 804,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34415164,2,04/21/21 16 2021 02:16:55. 818,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34409244,2,04/21/21 16 2021 02:16:56. 836,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34413828,2,04/21/21 16 2021 02:16:57. 848,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34408180,2,04/21/21 16 2021 02:16:58. 861,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34402524,2,04/21/21 16 2021 02:16:59. 873,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34337084,2,04/21/21 17 2021 02:17:00. 887,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34334588,2,04/21/21 17 2021 02:17:01. 898,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34333472,2,04/21/21 17 2021 02:17:02. 911,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34332500,2,04/21/21 17 2021 02:17:03. 932,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34331056,2,04/21/21 17 2021 02:17:04. 945,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34329560,2,04/21/21 17 2021 02:17:05. 965,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34283644,2,04/21/21 17 2021 02:17:06. 978,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34212756,2,04/21/21 17 2021 02:17:08. 001,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34221468,2,04/21/21 16 2021 02:16:54. 768,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34216164,2,04/21/21 16 2021 02:16:55. 794,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34210900,2,04/21/21 16 2021 02:16:56. 821,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34217336,2,04/21/21 16 2021 02:16:57. 848,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34213300,2,04/21/21 16 2021 02:16:58. 875,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34211188,2,04/21/21 16 2021 02:16:59. 902,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34013500,2,04/21/21 17 2021 02:17:00. 925,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34011860,2,04/21/21 17 2021 02:17:01. 945,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34012220,2,04/21/21 17 2021 02:17:02. 972,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34011028,2,04/21/21 17 2021 02:17:03. 999,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34010880,2,04/21/21 17 2021 02:17:05. 027,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34011040,2,04/21/21 17 2021 02:17:06. 054,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34010960,2,04/21/21 17 2021 02:17:07. 081,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34010076,2,04/21/21 17 2021 02:17:08. 108,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,3410024,3,04/21/21 16 2021 02:16:54. 350,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,3069516,3,04/21/21 16 2021 02:16:55. 373,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2988560,3,04/21/21 16 2021 02:16:56. 386,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2814964,3,04/21/21 16 2021 02:16:57. 401,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2661928,3,04/21/21 16 2021 02:16:58. 430,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2379572,3,04/21/21 16 2021 02:16:59. 444,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2108060,3,04/21/21 17 2021 02:17:00. 458,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2103708,3,04/21/21 17 2021 02:17:01. 474,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2108496,3,04/21/21 17 2021 02:17:02. 487,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2101984,3,04/21/21 17 2021 02:17:03. 499,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2067892,3,04/21/21 17 2021 02:17:04. 516,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,2029520,3,04/21/21 17 2021 02:17:05. 546,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1987308,3,04/21/21 17 2021 02:17:06. 576,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1931584,3,04/21/21 17 2021 02:17:07. 592,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451544,1880340,3,04/21/21 17 2021 02:17:08. 620,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34513356,3,04/21/21 16 2021 02:16:54. 804,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34415164,3,04/21/21 16 2021 02:16:55. 818,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34409244,3,04/21/21 16 2021 02:16:56. 836,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34413828,3,04/21/21 16 2021 02:16:57. 848,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34408180,3,04/21/21 16 2021 02:16:58. 861,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34402524,3,04/21/21 16 2021 02:16:59. 873,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34337084,3,04/21/21 17 2021 02:17:00. 887,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34334588,3,04/21/21 17 2021 02:17:01. 898,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34333472,3,04/21/21 17 2021 02:17:02. 911,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34332500,3,04/21/21 17 2021 02:17:03. 932,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34331056,3,04/21/21 17 2021 02:17:04. 945,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34329560,3,04/21/21 17 2021 02:17:05. 965,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34283644,3,04/21/21 17 2021 02:17:06. 978,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451520,34212756,3,04/21/21 17 2021 02:17:08. 001,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34221468,3,04/21/21 16 2021 02:16:54. 768,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34216164,3,04/21/21 16 2021 02:16:55. 794,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34210900,3,04/21/21 16 2021 02:16:56. 821,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34217336,3,04/21/21 16 2021 02:16:57. 848,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34213300,3,04/21/21 16 2021 02:16:58. 875,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34211188,3,04/21/21 16 2021 02:16:59. 902,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34013500,3,04/21/21 17 2021 02:17:00. 925,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34011860,3,04/21/21 17 2021 02:17:01. 945,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34012220,3,04/21/21 17 2021 02:17:02. 972,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34011028,3,04/21/21 17 2021 02:17:03. 999,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34010880,3,04/21/21 17 2021 02:17:05. 027,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34011040,3,04/21/21 17 2021 02:17:06. 054,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34010960,3,04/21/21 17 2021 02:17:07. 081,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451488,34010076,3,04/21/21 17 2021 02:17:08. 108,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24868696,3,04/21/21 16 2021 02:16:54. 964,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24724404,3,04/21/21 16 2021 02:16:55. 990,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24577968,3,04/21/21 16 2021 02:16:57. 018,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24555352,3,04/21/21 16 2021 02:16:58. 038,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24520832,3,04/21/21 16 2021 02:16:59. 050,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24487532,3,04/21/21 17 2021 02:17:00. 062,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24453724,3,04/21/21 17 2021 02:17:01. 075,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24415564,3,04/21/21 17 2021 02:17:02. 096,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24358412,3,04/21/21 17 2021 02:17:03. 116,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24311872,3,04/21/21 17 2021 02:17:04. 133,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24167176,3,04/21/21 17 2021 02:17:05. 145,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24158664,3,04/21/21 17 2021 02:17:06. 158,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24108428,3,04/21/21 17 2021 02:17:07. 172,train
DGS,MLP-tol-0.0001-maxIter-100,12,1,65451444,24034160,3,04/21/21 17 2021 02:17:08. 184,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,3315368,0,04/21/21 17 2021 02:17:37. 296,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2994720,0,04/21/21 17 2021 02:17:38. 308,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2901008,0,04/21/21 17 2021 02:17:39. 342,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2828928,0,04/21/21 17 2021 02:17:40. 355,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2584656,0,04/21/21 17 2021 02:17:41. 372,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2570856,0,04/21/21 17 2021 02:17:42. 386,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2519644,0,04/21/21 17 2021 02:17:43. 412,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2516516,0,04/21/21 17 2021 02:17:44. 425,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2514892,0,04/21/21 17 2021 02:17:45. 437,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2500964,0,04/21/21 17 2021 02:17:46. 450,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2461496,0,04/21/21 17 2021 02:17:47. 470,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2410400,0,04/21/21 17 2021 02:17:48. 482,train
DGS,MLP-tol-0.0001-maxIter-100,12,2,65451544,2372948,0,04/21/21 17 2021 02:17:49. 499,train
